辽宁营口鲅鱼圈 , 北京,白糖,2018/10/12,http://www.56135.com/huoyuan/I9444292.html
广西桂林,北京,冻品,2019-01-03,http://www.56135.com/huoyuan/I11269446.html
广西崇左凭祥,北京,饮料,2019-01-03,http://www.56135.com/huoyuan/I11265393.html
广西防城港东兴,北京,冻品,2019-01-03,http://www.56135.com/huoyuan/I11264755.html
广西防城港东兴,北京,冻品,2019-01-03,http://www.56135.com/huoyuan/I11264256.html
广西桂林,北京,水果,2019-01-03,http://www.56135.com/huoyuan/I11264048.html
青海西宁,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11458715.html
青海西宁,北京,文体用品,2019-01-10,http://www.56135.com/huoyuan/I11450619.html
甘肃金昌,北京,猛禽皮卡,2019-01-10,http://www.56135.com/huoyuan/I11468141.html
甘肃金昌,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11458717.html
甘肃嘉峪关前进,北京大兴,水稻,2019-01-05,http://www.56135.com/huoyuan/I11322097.html
陕西榆林神木,北京,石脑,2019-01-11,http://www.56135.com/huoyuan/I11475822.html
陕西渭南,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11471839.html
陕西咸阳,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11471838.html
陕西宝鸡,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11471837.html
陕西渭南韩城,北京,螺纹,2019-01-10,http://www.56135.com/huoyuan/I11465244.html
陕西榆林神木,北京,若干吨,2019-01-10,http://www.56135.com/huoyuan/I11464778.html
陕西榆林府谷,北京朝阳,若干吨,2019-01-10,http://www.56135.com/huoyuan/I11464126.html
陕西西安,北京延庆,钢材,2019-01-10,http://www.56135.com/huoyuan/I11462929.html
陕西西安,北京,木材,2019-01-10,http://www.56135.com/huoyuan/I11462800.html
陕西西安,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11458621.html
陕西西安,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11458579.html
陕西西安,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11458570.html
陕西西安,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11458525.html
陕西西安,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11458515.html
陕西,北京朝阳,混块,2019-01-10,http://www.56135.com/huoyuan/I11450331.html
天津,北京,设备,2019-01-10,http://www.56135.com/huoyuan/I11471827.html
天津,北京通州,12方,2019-01-10,http://www.56135.com/huoyuan/I11471711.html
天津宁河,北京,若干吨,2019-01-10,http://www.56135.com/huoyuan/I11467071.html
天津北辰,北京昌平,普货,2019-01-10,http://www.56135.com/huoyuan/I11467066.html
天津,北京,设备,2019-01-10,http://www.56135.com/huoyuan/I11461636.html
天津,北京,若干吨,2019-01-10,http://www.56135.com/huoyuan/I11458005.html
天津,北京延庆,普货,2019-01-10,http://www.56135.com/huoyuan/I11453905.html
天津,北京昌平,普货,2019-01-10,http://www.56135.com/huoyuan/I11448513.html
天津,北京顺义,空托盘,2019-01-10,http://www.56135.com/huoyuan/I11443365.html
重庆,北京,食品,2019-01-10,http://www.56135.com/huoyuan/I11471521.html
重庆九龙坡,北京通州,钢材,2019-01-10,http://www.56135.com/huoyuan/I11471381.html
重庆,北京延庆,食品,2019-01-10,http://www.56135.com/huoyuan/I11462945.html
重庆,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11458616.html
重庆,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11458574.html
重庆,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11458537.html
重庆,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11458520.html
重庆,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11458509.html
重庆,北京,食品,2019-01-03,http://www.56135.com/huoyuan/I11285212.html
重庆,北京,食品,2019-01-03,http://www.56135.com/huoyuan/I11285162.html
重庆,北京怀柔,建材,2019-01-03,http://www.56135.com/huoyuan/I11281713.html
重庆,北京,食品,2019-01-03,http://www.56135.com/huoyuan/I11281660.html
重庆九龙坡,北京通州,钢材,2019-01-03,http://www.56135.com/huoyuan/I11281641.html
重庆,北京,食品,2019-01-03,http://www.56135.com/huoyuan/I11275872.html
重庆,北京,食品,2019-01-03,http://www.56135.com/huoyuan/I11275399.html
重庆,北京延庆,食品,2019-01-03,http://www.56135.com/huoyuan/I11268682.html
河北唐山滦县,北京大兴,重货,2019-01-10,http://www.56135.com/huoyuan/I11473296.html
河北石家庄,北京,工艺礼品,2019-01-10,http://www.56135.com/huoyuan/I11472648.html
河北保定,北京,纸类包装,2019-01-10,http://www.56135.com/huoyuan/I11472536.html
河北邢台,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11471856.html
河北石家庄,北京,轿车,2019-01-10,http://www.56135.com/huoyuan/I11468123.html
河北石家庄,北京,工艺礼品,2019-01-10,http://www.56135.com/huoyuan/I11467685.html
河北保定,北京,纸类包装,2019-01-10,http://www.56135.com/huoyuan/I11467480.html
河北邢台,北京,设备,2019-01-10,http://www.56135.com/huoyuan/I11465999.html
河北唐山滦县,北京大兴,普货,2019-01-10,http://www.56135.com/huoyuan/I11464792.html
河北承德宽城,北京大兴,石子,2019-01-10,http://www.56135.com/huoyuan/I11463408.html
河北石家庄,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11458710.html
河北秦皇岛卢龙,北京大兴,沙子,2019-01-10,http://www.56135.com/huoyuan/I11455283.html
河北唐山迁安,北京昌平,干石子,2019-01-10,http://www.56135.com/huoyuan/I11455282.html
河北唐山滦县,北京,石子,2019-01-10,http://www.56135.com/huoyuan/I11455280.html
河北唐山迁西,北京,石子,2019-01-10,http://www.56135.com/huoyuan/I11455045.html
河北唐山迁安,北京,石子,2019-01-10,http://www.56135.com/huoyuan/I11455044.html
河北石家庄,北京通州,普货,2019-01-10,http://www.56135.com/huoyuan/I11453622.html
河北承德宽城,北京大兴,沙子,2019-01-10,http://www.56135.com/huoyuan/I11452858.html
河北秦皇岛卢龙,北京平谷,普货,2019-01-10,http://www.56135.com/huoyuan/I11452586.html
河北唐山遵化,北京石景山,普货,2019-01-10,http://www.56135.com/huoyuan/I11452585.html
河北唐山滦县,北京石景山,普货,2019-01-10,http://www.56135.com/huoyuan/I11452584.html
河北张家口万全,北京顺义,普货,2019-01-10,http://www.56135.com/huoyuan/I11450819.html
河北承德滦平,北京密云,沙石料,2019-01-10,http://www.56135.com/huoyuan/I11448746.html
河北承德滦平,北京顺义,沙子,2019-01-10,http://www.56135.com/huoyuan/I11448745.html
河北邢台桥东,北京顺义,10吨,2019-01-10,http://www.56135.com/huoyuan/I11440721.html
湖北宜昌宜都,北京昌平,钢管,2019-01-10,http://www.56135.com/huoyuan/I11470953.html
湖北武汉黄陂,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11470808.html
湖北武汉,北京,设备,2019-01-10,http://www.56135.com/huoyuan/I11466431.html
湖北武汉,北京延庆,设备,2019-01-10,http://www.56135.com/huoyuan/I11466024.html
湖北武汉,北京延庆,设备,2019-01-10,http://www.56135.com/huoyuan/I11466015.html
湖北武汉,北京,脚手架,2019-01-10,http://www.56135.com/huoyuan/I11464691.html
湖北武汉,北京大兴,脚手架,2019-01-10,http://www.56135.com/huoyuan/I11464678.html
湖北黄冈,北京海淀,32吨,2019-01-10,http://www.56135.com/huoyuan/I11444454.html
河南安阳滑县,北京,冻品,2019-01-11,http://www.56135.com/huoyuan/I11475653.html
河南安阳滑县,北京,冻品,2019-01-11,http://www.56135.com/huoyuan/I11475633.html
河南安阳滑县,北京,冻品,2019-01-11,http://www.56135.com/huoyuan/I11475601.html
河南安阳滑县,北京,冻品,2019-01-11,http://www.56135.com/huoyuan/I11475573.html
河南郑州,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11473702.html
河南许昌禹州,北京,设备,2019-01-10,http://www.56135.com/huoyuan/I11471524.html
河南开封,北京,冻品,2019-01-10,http://www.56135.com/huoyuan/I11471036.html
河南平顶山,北京,架子管,2019-01-10,http://www.56135.com/huoyuan/I11470706.html
河南平顶山汝州,北京,架子管,2019-01-10,http://www.56135.com/huoyuan/I11470690.html
河南郑州,北京,建材,2019-01-10,http://www.56135.com/huoyuan/I11470057.html
河南郑州,北京,饮料,2019-01-10,http://www.56135.com/huoyuan/I11469424.html
河南漯河,北京,冻品,2019-01-10,http://www.56135.com/huoyuan/I11456792.html
河南漯河,北京,冻品,2019-01-10,http://www.56135.com/huoyuan/I11456744.html
河南漯河,北京,300件,2019-01-10,http://www.56135.com/huoyuan/I11449844.html
河南漯河,北京,300件,2019-01-10,http://www.56135.com/huoyuan/I11449832.html
河南漯河,北京,56方,2019-01-10,http://www.56135.com/huoyuan/I11449715.html
河南南阳,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11446935.html
河南安阳滑县,北京,冻肉,2019-01-10,http://www.56135.com/huoyuan/I11440213.html
河南安阳滑县,北京,冻肉,2019-01-10,http://www.56135.com/huoyuan/I11440196.html
河南安阳滑县,北京,冻肉,2019-01-10,http://www.56135.com/huoyuan/I11440174.html
河南安阳滑县,北京,冻肉,2019-01-10,http://www.56135.com/huoyuan/I11440144.html
山东聊城,北京,冻肉,2019-01-11,http://www.56135.com/huoyuan/I11475666.html
山东聊城,北京,冻肉,2019-01-11,http://www.56135.com/huoyuan/I11475646.html
山东聊城,北京,冻肉,2019-01-11,http://www.56135.com/huoyuan/I11475614.html
山东聊城,北京,冻肉,2019-01-11,http://www.56135.com/huoyuan/I11475586.html
山东潍坊青州,北京房山,普货,2019-01-11,http://www.56135.com/huoyuan/I11474956.html
山东菏泽成武,北京,冻品,2019-01-11,http://www.56135.com/huoyuan/I11474510.html
山东菏泽成武,北京,冻品,2019-01-11,http://www.56135.com/huoyuan/I11474496.html
山东济南章丘,北京,八宝粥,2019-01-11,http://www.56135.com/huoyuan/I11474460.html
山东烟台莱阳,北京丰台,普货,2019-01-10,http://www.56135.com/huoyuan/I11474105.html
山东烟台莱阳,北京通州,普货,2019-01-10,http://www.56135.com/huoyuan/I11474104.html
山东威海,北京通州,普货,2019-01-10,http://www.56135.com/huoyuan/I11474103.html
山东烟台莱阳,北京,冻品,2019-01-10,http://www.56135.com/huoyuan/I11473865.html
山东威海,北京,冻品,2019-01-10,http://www.56135.com/huoyuan/I11473864.html
山东德州,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11472962.html
山东潍坊青州,北京,汽油,2019-01-10,http://www.56135.com/huoyuan/I11471854.html
山东济宁兖州,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11471840.html
山东潍坊青州,北京,汽油,2019-01-10,http://www.56135.com/huoyuan/I11471582.html
山东潍坊青州,北京,汽油,2019-01-10,http://www.56135.com/huoyuan/I11471299.html
山东潍坊青州,北京,若干吨,2019-01-10,http://www.56135.com/huoyuan/I11471174.html
山东潍坊青州,北京,汽油,2019-01-10,http://www.56135.com/huoyuan/I11470378.html
山东潍坊,北京,若干吨,2019-01-10,http://www.56135.com/huoyuan/I11467456.html
山东滨州,北京,冻品,2019-01-10,http://www.56135.com/huoyuan/I11467025.html
山东临沂,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11467022.html
山东潍坊,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11466625.html
山东东营,北京房山,汽油,2019-01-10,http://www.56135.com/huoyuan/I11464138.html
山东东营,北京房山,柴油,2019-01-10,http://www.56135.com/huoyuan/I11463539.html
山东潍坊青州,北京,汽油,2019-01-10,http://www.56135.com/huoyuan/I11463394.html
山东潍坊,北京,冻品,2019-01-10,http://www.56135.com/huoyuan/I11463211.html
山东东营,北京房山,普货,2019-01-10,http://www.56135.com/huoyuan/I11462445.html
山东烟台龙口,北京,绿通,2019-01-10,http://www.56135.com/huoyuan/I11461024.html
山东潍坊,北京顺义,快递货,2019-01-10,http://www.56135.com/huoyuan/I11460694.html
山东济南,北京,若干吨,2019-01-10,http://www.56135.com/huoyuan/I11460425.html
山东滨州博兴,北京,冻品,2019-01-10,http://www.56135.com/huoyuan/I11459532.html
山东东营,北京房山,汽油,2019-01-10,http://www.56135.com/huoyuan/I11459349.html
山东聊城,北京,冻品,2019-01-10,http://www.56135.com/huoyuan/I11457603.html
山东烟台龙口,北京,冻品,2019-01-10,http://www.56135.com/huoyuan/I11457199.html
山东潍坊,北京,冻品,2019-01-10,http://www.56135.com/huoyuan/I11456522.html
山东青岛,北京,快递,2019-01-10,http://www.56135.com/huoyuan/I11456233.html
山东潍坊,北京,快递,2019-01-10,http://www.56135.com/huoyuan/I11456232.html
山东青岛,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11455675.html
山东东营,北京房山,汽油,2019-01-10,http://www.56135.com/huoyuan/I11455657.html
山东潍坊,北京,快递,2019-01-10,http://www.56135.com/huoyuan/I11455648.html
山东青岛,北京,快递,2019-01-10,http://www.56135.com/huoyuan/I11455639.html
山东淄博临淄,北京,汽油,2019-01-10,http://www.56135.com/huoyuan/I11454428.html
山东临沂,北京,冻肉,2019-01-10,http://www.56135.com/huoyuan/I11454256.html
山东潍坊寿光,北京昌平,蔬菜,2019-01-10,http://www.56135.com/huoyuan/I11453890.html
山东潍坊寿光,北京昌平,蔬菜,2019-01-10,http://www.56135.com/huoyuan/I11453880.html
山东青岛,北京,快递,2019-01-10,http://www.56135.com/huoyuan/I11453596.html
山东青岛,北京,快递,2019-01-10,http://www.56135.com/huoyuan/I11453436.html
山东青岛,北京,快递,2019-01-10,http://www.56135.com/huoyuan/I11453176.html
山东青岛,北京,快递,2019-01-10,http://www.56135.com/huoyuan/I11452841.html
山东济南,北京,若干吨,2019-01-10,http://www.56135.com/huoyuan/I11452350.html
山东济南,北京,若干吨,2019-01-10,http://www.56135.com/huoyuan/I11452338.html
山东淄博临淄,北京,汽油,2019-01-10,http://www.56135.com/huoyuan/I11452163.html
山东青岛,北京,快递,2019-01-10,http://www.56135.com/huoyuan/I11451932.html
山东东营河口,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11449936.html
山东济南,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11448817.html
山东济南,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11448649.html
山东淄博临淄,北京平谷,汽油,2019-01-10,http://www.56135.com/huoyuan/I11447956.html
山东东营,北京房山,汽油,2019-01-10,http://www.56135.com/huoyuan/I11447869.html
山东东营,北京房山,柴油,2019-01-10,http://www.56135.com/huoyuan/I11447614.html
山东潍坊,北京,柴油,2019-01-10,http://www.56135.com/huoyuan/I11446706.html
山东潍坊,北京,柴油,2019-01-10,http://www.56135.com/huoyuan/I11446597.html
山东东营,北京房山,汽油,2019-01-10,http://www.56135.com/huoyuan/I11446235.html
山东潍坊青州,北京,汽油,2019-01-10,http://www.56135.com/huoyuan/I11446167.html
山东潍坊,北京,柴油,2019-01-10,http://www.56135.com/huoyuan/I11445576.html
山东滨州滨城,北京昌平,加气砖,2019-01-10,http://www.56135.com/huoyuan/I11445318.html
山东潍坊,北京,柴油,2019-01-10,http://www.56135.com/huoyuan/I11444449.html
山东青岛即墨,北京,海鲜,2019-01-10,http://www.56135.com/huoyuan/I11443782.html
山东青岛城阳,北京,冻品,2019-01-10,http://www.56135.com/huoyuan/I11443777.html
山东临沂,北京,轿车,2019-01-10,http://www.56135.com/huoyuan/I11443475.html
山东东营,北京房山,柴油,2019-01-10,http://www.56135.com/huoyuan/I11442752.html
山东东营,北京,柴油,2019-01-10,http://www.56135.com/huoyuan/I11442100.html
山东东营,北京房山,柴油,2019-01-10,http://www.56135.com/huoyuan/I11441881.html
山东东营,北京房山,柴油,2019-01-10,http://www.56135.com/huoyuan/I11441782.html
山东烟台,北京,冻品,2019-01-10,http://www.56135.com/huoyuan/I11441481.html
山东临沂,北京,冻品,2019-01-10,http://www.56135.com/huoyuan/I11441239.html
山东临沂,北京,车,2019-01-10,http://www.56135.com/huoyuan/I11441189.html
山东淄博,北京,危险品,2019-01-10,http://www.56135.com/huoyuan/I11440847.html
山东东营,北京房山,柴油,2019-01-10,http://www.56135.com/huoyuan/I11440829.html
山东菏泽成武,北京,冻品,2019-01-10,http://www.56135.com/huoyuan/I11440556.html
山东菏泽成武,北京,冻品,2019-01-10,http://www.56135.com/huoyuan/I11440514.html
江西南昌,北京丰台,工艺礼品,2019-01-10,http://www.56135.com/huoyuan/I11466427.html
江西南昌,北京丰台,工艺礼品,2019-01-10,http://www.56135.com/huoyuan/I11466400.html
江西南昌,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11460611.html
江西南昌,北京,普货,2019-01-10,http://www.56135.com/huoyuan/I11460600.html
江西南昌,北京,冻品,2019-01-03,http://www.56135.com/huoyuan/I11283372.html
江西南昌,北京,冻品,2019-01-03,http://www.56135.com/huoyuan/I11283175.html
江西南昌,北京丰台,工艺礼品,2019-01-03,http://www.56135.com/huoyuan/I11272503.html
江西南昌,北京丰台,工艺礼品,2019-01-03,http://www.56135.com/huoyuan/I11272493.html
山西晋城高平,北京大兴,普货,2019-01-10,http://www.56135.com/huoyuan/I11471501.html
山西忻州神池,北京朝阳,普货,2019-01-10,http://www.56135.com/huoyuan/I11466435.html
山西朔州,北京朝阳,普货,2019-01-10,http://www.56135.com/huoyuan/I11453902.html
山西晋中,北京,烷基化,2019-01-10,http://www.56135.com/huoyuan/I11444386.html
山西晋中,北京,烷基化,2019-01-05,http://www.56135.com/huoyuan/I11322686.html
山西太原,北京,汽油料,2019-01-05,http://www.56135.com/huoyuan/I11321313.html
山西吕梁孝义,北京,普货,2019-01-03,http://www.56135.com/huoyuan/I11279810.html
山西忻州宁武,北京朝阳,煤,2019-01-03,http://www.56135.com/huoyuan/I11273971.html
