职位,公司名称,城市,城区,地址,经度,纬度,工资(千/月）,网址
仓储管理文员,武汉众创聚世科技有限公司,天津,滨海新区,滨海新区,117.6462863,39.05917664,,https://jobs.51job.com/tianjin-bhxq/103884567.html?s=01&t=0
仓库管理员,天津唐朝食品工业有限公司,天津,,华苑产业园区（环外）海泰发展二路5号,117.1028646,39.08270089,,https://jobs.51job.com/tianjin/94877953.html?s=01&t=0
搬运工,天津天地和装饰设计有限公司,天津,,西堤头镇,117.33078,39.29771459,,https://jobs.51job.com/tianjin-bcq/88365173.html?s=01&t=0
仓库管理员,天津同德展商贸有限公司,天津,,环外海泰华科一路康远国际E-5,117.093853,39.10129351,,https://jobs.51job.com/tianjin-xqq/74637479.html?s=01&t=0
仓储管理文员,天津同德展商贸有限公司,天津,,环外海泰华科一路康远国际E-5,117.093853,39.10129351,,https://jobs.51job.com/tianjin-xqq/100771004.html?s=01&t=0
仓储经理,天津万象恒远科技有限公司,天津,,铁东北路天穆都市产业园西三门旁（原丽海饭店）,117.1820926,39.22222336,,https://jobs.51job.com/tianjin-bcq/103139753.html?s=01&t=0
仓库管理员,天津万象恒远科技有限公司,天津,,铁东北路天穆都市产业园西三门旁（原丽海饭店）,117.1820926,39.22222336,,https://jobs.51job.com/tianjin-bcq/92252768.html?s=01&t=0
仓储管理文员,海纳（天津）弹簧有限公司,天津,西青区,西青区杨柳青农场海纳道2号,117.104927,39.17852331,2.5-3.5千/月,https://jobs.51job.com/tianjin-xqq/105260735.html?s=01&t=0
仓库管理员,天津网电电力设备安装工程有限公司,天津,,辛庄镇鑫港五号路6号,117.3191789,39.0254471,2-4千/月,https://jobs.51job.com/tianjin-jnq/87750745.html?s=01&t=0
仓库管理员,天津网电电力设备安装工程有限公司,天津,,辛庄镇鑫港五号路6号,117.3191789,39.0254471,2-3千/月,https://jobs.51job.com/tianjin-jnq/87657147.html?s=01&t=0
仓库主管,天津维亚电梯配件有限公司,天津,,九园工业园1号路,117.4470188,39.45826037,4.5-6千/月,https://jobs.51job.com/tianjin-bdq/104431267.html?s=01&t=0
仓库管理员,天津市赛科希德科技发展有限公司,天津,河西区,天津市河西区洞庭路16号美年广场2号楼401,117.256064,39.07994078,,https://jobs.51job.com/tianjin/102071237.html?s=01&t=0
仓库管理员,天津福乐尔科技发展有限公司,天津,西青区,天津市西青区学府西路2号东区D3号厂房A座1楼,117.0919398,39.05574258,,https://jobs.51job.com/tianjin-xqq/50099963.html?s=01&t=0
仓库管理员,天津文洲机械有限公司,天津,武清区,天津市武清区逸仙园庆龄大路19号（凯旋王国游乐场北侧）,117.0301935,39.40293832,,https://jobs.51job.com/tianjin-wqq/99446978.html?s=01&t=0
仓库管理员,天津象屿速传物流有限公司,天津,,杨北建材市场,117.691929,39.1165431,,https://jobs.51job.com/tianjin-bhxq/96557975.html?s=01&t=0
仓库管理员,天津市冲天图书有限公司,天津,南开区,天津市南开区,117.1627279,39.11698729,,https://jobs.51job.com/tianjin-nkq/54379107.html?s=01&t=0
仓库管理员,硕方电子（天津）有限公司,天津,河东区,天津河东区新开路万春美钻大厦3楼301室,117.2202273,39.15045845,,https://jobs.51job.com/tianjin-hdq/65170826.html?s=01&t=0
仓库管理员,北京凌昆电磁技术有限公司,天津,武清区,天津市武清开发区,117.0593897,39.3956782,,https://jobs.51job.com/tianjin-wqq/102777725.html?s=01&t=0
调度员,天津新里程国际海运有限公司,天津,,新港三号路紫云园,117.7070326,39.01605491,,https://jobs.51job.com/tianjin-bhxq/95669580.html?s=01&t=0
仓库管理员,天津鑫乐诚商贸有限公司,天津,,天津市东北角壹街区,117.2108131,39.1439299,,https://jobs.51job.com/tianjin-nkq/101528079.html?s=01&t=0
仓库管理员,天津鑫天港汽车部件有限公司,天津,,中塘镇中塘路170号,117.3821311,38.83650631,,https://jobs.51job.com/tianjin-bhxq/97139770.html?s=01&t=0
仓库管理员,天津信和餐饮服务有限公司,天津,,中北镇紫阳道8号,117.074039,39.11560203,,https://jobs.51job.com/tianjin-xqq/96130647.html?s=01&t=0
仓库管理员,天津信和餐饮服务有限公司,天津,,中北镇紫阳道1号,117.0735501,39.11559872,,https://jobs.51job.com/tianjin-xqq/103766236.html?s=01&t=0
仓库管理员,图尔克（天津）传感器有限公司,天津,西青区,天津市西青开发区兴华四支路18号,117.2344385,39.01377814,,https://jobs.51job.com/tianjin/50107245.html?s=01&t=0
仓库管理员,天津市凯美机械有限公司,天津,滨海新区,天津市滨海新区汉沽茶淀镇茶东村工业园区2号,117.7698268,39.2369782,,https://jobs.51job.com/tianjin-bhxq/95433526.html?s=01&t=0
仓库管理员,固诺（天津）实业有限公司,天津,武清区,天津市武清区汊沽港镇自行车王国福远路112号,116.9411632,39.24096122,,https://jobs.51job.com/tianjin-wqq/94979373.html?s=01&t=0
仓库管理员,海纳（天津）弹簧有限公司,天津,西青区,西青区杨柳青农场海纳道2号,117.104927,39.17852331,,https://jobs.51job.com/tianjin-xqq/102776754.html?s=01&t=0
仓库管理员,天津市海德瀚汽配有限公司,天津,东丽区,东丽区朱庄子,117.3394012,39.15560968,,https://jobs.51job.com/tianjin-dlq/99575268.html?s=01&t=0
仓库管理员,天津信志达物流有限公司,天津,,天津港吉运西路525号,117.7498176,39.05243488,,https://jobs.51job.com/tianjin-bhxq/96089619.html?s=01&t=0
仓库管理员,天津扬天科技有限公司,天津,,金坪路10号,117.2108131,39.1439299,,https://jobs.51job.com/tianjin-nkq/100818450.html?s=01&t=0
仓库管理员,天津市舜和鑫商贸有限公司,天津,北辰区,北辰道华辰兴业物流园,117.1428605,39.23166344,,https://jobs.51job.com/tianjin-bcq/100239189.html?s=01&t=0
仓库管理员,沃斯坦热力设备（天津）有限公司,天津,武清区,天津市武清区新平路5号,116.9946909,39.43805097,4.5-6千/月,https://jobs.51job.com/tianjin-wqq/105320544.html?s=01&t=0
仓库管理员,天津养乐多乳品有限公司,天津,滨海新区,天津经济技术开发区海云街,117.6876813,39.03885786,,https://jobs.51job.com/tianjin-bhxq/58896662.html?s=01&t=0
仓库管理员,天津一鸣企业管理服务有限公司,天津,,天津汉沽开发区现代产业园香山路18号,117.8133605,39.21954488,4.5-6千/月,https://jobs.51job.com/tianjin-bhxq/105183158.html?s=01&t=0
仓库管理员,天津米兰世家家具有限公司,天津,河西区,天津河西区解放南路481号,117.2389298,39.07224839,,https://jobs.51job.com/tianjin-hxq/51760358.html?s=01&t=0
仓库主管,天津壹鸣环境科技股份有限公司,天津,,梅厂镇汽车零部件产业园,117.2443091,39.38608551,,https://jobs.51job.com/tianjin-wqq/103361581.html?s=01&t=0
搬运工,天津亿博瑞化工有限公司,天津,,大黄堡工业区,117.2036868,39.45915411,,https://jobs.51job.com/tianjin-wqq/95129503.html?s=01&t=0
仓库管理员,天津亿博瑞化工有限公司,天津,,大黄堡工业区,117.2036868,39.45915411,,https://jobs.51job.com/tianjin-wqq/93355931.html?s=01&t=0
仓库管理员,天津亿博瑞化工有限公司,天津,,大黄堡工业区,117.2036868,39.45915411,,https://jobs.51job.com/tianjin-wqq/92472758.html?s=01&t=0
仓库管理员,天津亿博瑞化工有限公司,天津,,大黄堡工业区,117.2036868,39.45915411,4.5-6千/月,https://jobs.51job.com/tianjin-wqq/78016249.html?s=01&t=0
仓库管理员,天津银宝山新科技有限公司,天津,滨海新区,天津经济技术开发区第十三大街46号,117.7208208,39.08735283,,https://jobs.51job.com/tianjin/103615927.html?s=01&t=0
仓库管理员,天津宇创屹鑫科技有限公司,天津,,学府西路1号慧谷工业园东区D11号厂房A座101,117.0961082,39.05680316,,https://jobs.51job.com/tianjin-xqq/89818763.html?s=01&t=0
仓库管理员,天津禹帆物流有限公司,天津,,天津市一汽大众产业园区,117.8133844,39.35884119,,https://jobs.51job.com/tianjin-nhq/101709984.html?s=01&t=0
仓库管理员,瑞尔国际物流（北京）有限公司,天津,南开区,天津市南开区南开三马路37号中关村E谷(南开)创想世界五层500室,117.1798136,39.14096525,,https://jobs.51job.com/tianjin-nkq/103909711.html?s=01&t=0
仓库管理员,瑞尔国际物流（北京）有限公司,天津,南开区,天津市南开区南开三马路37号中关村E谷(南开)创想世界五层500室,117.1798136,39.14096525,,https://jobs.51job.com/tianjin-nkq/103910055.html?s=01&t=0
仓库管理员,天津禹帆物流有限公司,天津,,天津市一汽大众产业园区,117.8133844,39.35884119,,https://jobs.51job.com/tianjin-nhq/95588715.html?s=01&t=0
仓库管理员,中铝兴业供应链（天津）有限公司,天津,东丽区,东丽区华明镇EOD总部港C区5号楼,117.3736193,39.16929242,,https://jobs.51job.com/tianjin-dlq/99556020.html?s=01&t=0
仓库理货员,天津禹帆物流有限公司,天津,,天津市一汽大众产业园区,117.8133844,39.35884119,,https://jobs.51job.com/tianjin-nhq/98384513.html?s=01&t=0
仓库管理员,硕方电子（天津）有限公司,天津,河东区,天津河东区新开路万春美钻大厦3楼301室,117.2202273,39.15045845,3-4.5千/月,https://jobs.51job.com/tianjin-hdq/65170780.html?s=01&t=0
仓库管理员,天津裕熔供应链管理有限公司,天津,,天津港保税区海滨15路海景大厦813室,117.7512547,39.02951392,,https://jobs.51job.com/tianjin-bhxq/93190162.html?s=01&t=0
仓库管理员,天津长荣数码科技有限公司,天津,北辰区,天津市北辰区双街镇双辰中路11号长荣股份院内,117.1309439,39.27143775,6-8千/月,https://jobs.51job.com/tianjin/97117026.html?s=01&t=0
仓库管理员,天津元象国际贸易有限公司,天津,,开发区第七大街渤海路48号1号库,117.6905042,39.06807976,,https://jobs.51job.com/tianjin-bhxq/103076372.html?s=01&t=0
仓库管理员,天津赞普科技股份有限公司,天津,,高新区未来科技城月新道赞普数据中心大厦,117.51618,39.11752301,4.5-6千/月,https://jobs.51job.com/tianjin-dlq/104632572.html?s=01&t=0
仓储管理文员,天津泽元信息技术有限公司,天津,,大港轻纺经济区轻一街1113号（元顺物流）,117.7628265,39.0173226,,https://jobs.51job.com/tianjin-bhxq/101095840.html?s=01&t=0
仓库管理员,天津展晨化工贸易有限公司,天津,,西堤头镇,117.33078,39.29771459,,https://jobs.51job.com/tianjin-bcq/98905237.html?s=01&t=0
仓库管理员,天津长飞鑫茂光通信有限公司,天津,,华苑产业园区榕苑路10号,117.1279534,39.09669571,3.5-4.5千/月,https://jobs.51job.com/tianjin-nkq/104318858.html?s=01&t=0
仓库管理员,天津长荣科技集团股份有限公司,天津,,双辰中路11号,117.1309439,39.27143775,,https://jobs.51job.com/tianjin-bcq/89125745.html?s=01&t=0
仓库管理员,天津泰连达国际货运代理有限公司,天津,滨海新区,天津滨海新区开发区第二大街MSD写字楼,117.7058238,39.03420257,,https://jobs.51job.com/tianjin-bhxq/93666650.html?s=01&t=0
仓库管理员,北京市中建利源物资经营有限责任公司,天津,津南区,天津市津南区李楼道北福昌花园北,117.3265512,39.06797382,,https://jobs.51job.com/tianjin-jnq/101102118.html?s=01&t=0
仓库管理员,天津顶立酒业有限公司,天津,滨海新区,天津市滨海新区塘沽欧美小镇四期1365号,117.6770202,39.05536757,,https://jobs.51job.com/tianjin-bhxq/80719395.html?s=01&t=0
仓库管理员,天津顶立酒业有限公司,天津,河东区,河东区十一经路58号院 市区办事处,117.2417209,39.13054278,,https://jobs.51job.com/tianjin/91325422.html?s=01&t=0
仓库管理员,天津顶立酒业有限公司,天津,滨海新区,天津滨海新区,117.6462863,39.05917664,,https://jobs.51job.com/tianjin-bhxq/53273577.html?s=01&t=0
叉车工,天津正广通供应链管理有限公司,天津,,港城大道,117.691712,39.11541128,,https://jobs.51job.com/tianjin-dlq/104055017.html?s=01&t=0
叉车工,天津正广通供应链管理有限公司,天津,,津围公路15号正广通物流基地A栋2楼,117.2341556,39.23523863,3-4.5千/月,https://jobs.51job.com/tianjin-bcq/104189879.html?s=01&t=0
调度员,天津正广通供应链管理有限公司,天津,,津围公路15号正广通物流基地A栋2楼,117.2341556,39.23523863,,https://jobs.51job.com/tianjin-bcq/103928133.html?s=01&t=0
仓库管理员,上海赫持货运代理有限公司,天津,宁河区,宁河现代产业园,117.435577,39.24779765,,https://jobs.51job.com/tianjin-bhxq/99117744.html?s=01&t=0
仓库管理员,上海赫持货运代理有限公司,天津,宁河区,宁河现代产业园,117.435577,39.24779765,,https://jobs.51job.com/tianjin-nhq/99456887.html?s=01&t=0
仓库管理员,天津正广通供应链管理有限公司,天津,,空港天津香飘飘食品工业有限公司,117.459465,39.12107459,3-4.5千/月,https://jobs.51job.com/tianjin-dlq/105053329.html?s=01&t=0
调度员,新华文轩出版传媒股份有限公司,天津,武清区,天津市武清开发区旺源道4号,117.0593897,39.3956782,,https://jobs.51job.com/tianjin-wqq/100120525.html?s=01&t=0
调度员,天津雅鑫混凝土有限公司,天津,滨海新区,天津市塘沽区杨北公路以南黑猪河桥以南。,117.5718241,39.11363249,,https://jobs.51job.com/tianjin-bhxq/103469042.html?s=01&t=0
仓库管理员,天津智易时代科技发展有限公司,天津,,海泰发展六道海泰绿色产业基地K1-5-602,117.0995611,39.08504825,3-4.5千/月,https://jobs.51job.com/tianjin-xqq/105262957.html?s=01&t=0
仓库管理员,天津中晟达科技有限公司,天津,,中北镇中北工业园阜盛道10增1,117.0899989,39.15104797,,https://jobs.51job.com/tianjin-xqq/100829455.html?s=01&t=0
调度员,无锡市中卡物流有限公司,天津,西青区,天津市西青区王稳庄盛达三支路普洛斯普金物流园,117.2770747,38.89348498,,https://jobs.51job.com/tianjin/97666265.html?s=01&t=0
仓库管理员,天津中盛海天制药有限公司,天津,,双港镇达港南路1号,117.3203794,39.03842131,,https://jobs.51job.com/tianjin-jnq/96014077.html?s=01&t=0
仓库管理员,天津中铁青源国际货运代理有限公司,天津,,东疆保税港区亚洲路6975号金融贸易中心南区,117.8106131,39.0181148,,https://jobs.51job.com/tianjin-bhxq/90072616.html?s=01&t=0
调度员,跨越速运集团有限公司,天津,东丽区,天津东丽区华明EOD总部港D11,117.3727991,39.1717186,,https://jobs.51job.com/tianjin-dlq/100657043.html?s=01&t=0
调度员,上海方通车运物流有限公司北京运输分公司,天津,滨海新区,天津滨海新区第六大街110号天润科技园A312-313,117.7279043,39.04743298,,https://jobs.51job.com/tianjin-bhxq/99015616.html?s=01&t=0
仓库管理员,天津众成精彩信息科技有限公司,天津,,中新生态城,117.7570075,39.13369239,,https://jobs.51job.com/tianjin-bhxq/93565059.html?s=01&t=0
调度员,深圳招商美冷供应链有限公司,天津,东丽区,天津市东丽区空港经济区航空路152号,117.4186848,39.13335027,,https://jobs.51job.com/tianjin-dlq/100096103.html?s=01&t=0
调度员,天津市景泰科技发展有限公司,天津,武清区,天津市武清区富民经济区B区,117.1013706,39.32246165,,https://jobs.51job.com/tianjin-wqq/79203308.html?s=01&t=0
仓储管理文员,天津众成精彩信息科技有限公司,天津,,中新生态城,117.7570075,39.13369239,,https://jobs.51job.com/tianjin-bhxq/93815780.html?s=01&t=0
调度员,天津市滨涛混凝土有限公司,天津,河北区,天津市河北区建昌道59号,117.2337729,39.18204961,,https://jobs.51job.com/tianjin-bhxq/61821397.html?s=01&t=0
仓库管理员,天津众泰依科技有限公司,天津,,卫国道,117.2627207,39.14996762,,https://jobs.51job.com/tianjin-dlq/97594482.html?s=01&t=0
仓库管理员,天津纵西牵引电机有限公司,天津,,华苑产业区海泰创新五路B01,117.0843212,39.0800389,,https://jobs.51job.com/tianjin-xqq/99719922.html?s=01&t=0
仓储经理,天狮集团有限公司中国区,天津,,非洲,117.2108131,39.1439299,1-1.5万/月,https://jobs.51job.com/overseas/104485091.html?s=01&t=0
